2019-07-10	208088	Titan X	Spartiatenkrabbe	Warrior	791746	02:54	support/heal	New Horizons	07:23	143345	12656	574519	2619
2019-07-10	208088	Titan X	Yeknod	Warrior	668181	02:54	dps	New Horizons	07:23	8489	5284	178753	2253
2019-07-10	208088	Titan X	Xly	Cleric	242258	02:54	tank/heal	New Horizons	07:23	74132	19083	536505	5942
2019-07-10	208088	Titan X	Victini	Warrior	2482	02:54	heal	New Horizons	07:23	148326	60372	2854502	33539
2019-07-10	208075	Commander Isiel	Qlinltiqor	Rogue	1442808	04:00	dps	New Horizons	05:32	148642	2332	16085	0
2019-07-10	208075	Commander Isiel	Lucyith	Primalist	1170699	04:00	dps	New Horizons	05:32	148467	1023	5306	0
2019-07-10	208075	Commander Isiel	Axelnorris	Rogue	1077759	04:00	dps	New Horizons	05:32	148620	2859	16341	0
2019-07-10	208075	Commander Isiel	Banjomanf	Primalist	847517	04:00	dps/support	New Horizons	05:32	148390	770	5146	0
2019-07-10	208075	Commander Isiel	Kennaa	Mage	544228	04:00	support	New Horizons	05:32	148676	883	7185	0
2019-07-10	208075	Commander Isiel	Snookies	Cleric	326344	04:00	dps/heal/support	New Horizons	05:32	148937	324925	1488948	17745
2019-07-10	208075	Commander Isiel	Tornificent	Warrior	163846	04:00	heal	New Horizons	05:32	148745	268208	2378392	82592
2019-07-10	208075	Commander Isiel	Hcmr	Cleric	86247	04:00	tank/heal	New Horizons	05:32	148647	116416	978701	3292
2019-07-10	208075	Commander Isiel	Xlythen	Mage	83844	04:00	tank	New Horizons	05:32	148197	1704	9520	7325
2019-07-10	208075	Commander Isiel	Stumbler	Warrior	64677	04:00	heal	New Horizons	05:32	148589	407196	5123364	86151
2019-07-10	208075	Vindicator MK1	Qlinltiqor	Rogue	2002727	01:22	dps	New Horizons	05:32	148642	2332	16085	0
2019-07-10	208075	Vindicator MK1	Lucyith	Primalist	1965130	01:22	dps	New Horizons	05:32	148467	1023	5306	0
2019-07-10	208075	Vindicator MK1	Axelnorris	Rogue	1795284	01:22	dps	New Horizons	05:32	148620	2859	16341	0
2019-07-10	208075	Vindicator MK1	Banjomanf	Primalist	1389089	01:22	dps/support	New Horizons	05:32	148390	770	5146	0
2019-07-10	208075	Vindicator MK1	Kennaa	Mage	703510	01:22	support	New Horizons	05:32	148676	883	7185	0
